,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
108,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200017,골프연습장,16999097,399,65,35,16,13,14,10,13,21,15,14,0,9,15,29,33,75,25,0,0,8,40,47,6,10997094,6002003,2705559,2176539,2328535,1657787,2128674,3527270,2474733,2323494,0,1456429,2626085,4944683,5648406,11097745,3721281,0,31,1130966,5938539,6887046,862444,264,135,56,59,69,51,29,77,58,42,0,21,44,169,123,243,113,0,3,29,90,184,50,3
109,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200019,PC방,186794988,43976,65,35,13,13,12,13,14,15,20,13,5,11,19,32,20,77,23,11,66,16,6,2,1,122185333,64609655,24973578,23708609,23182041,23684242,26636863,27978413,36631242,23553384,9835112,20189602,35998764,59622612,37595514,144437373,42357615,19714215,122697780,28864855,10521435,3877604,1119099,29857,14119,5701,5964,6002,5938,6252,6240,7879,5094,2296,4951,9004,14364,8267,32845,11131,7342,27491,5230,2695,949,269,4
110,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200025,자동차수리,360141744,2440,80,20,14,15,14,18,19,16,5,0,14,20,33,31,2,70,30,0,1,9,23,47,21,287330520,72811224,49162965,54341643,51067889,64455293,68302730,55810837,17000387,1102391,50102511,70976377,119735048,111625113,6600304,187100991,81372281,81469,3625943,22952211,60920620,125515866,55377158,1867,573,402,390,324,379,372,445,128,5,391,568,827,627,22,1319,493,1,41,219,460,712,379,9
111,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200028,미용실,97711395,3884,72,28,13,11,15,16,18,20,8,0,5,25,29,37,3,38,62,1,6,10,35,29,20,70526922,27184473,12350321,11095271,14342329,15305306,17433695,19737224,7447249,0,5242849,24808320,28530796,36265015,2864415,36254949,60284321,728451,5536462,9730208,33633128,27703399,19207622,2865,1019,466,514,550,679,656,693,326,0,284,866,1165,1494,75,1868,1990,69,266,414,1301,1112,695,24
112,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200029,네일숍,3525282,89,79,21,16,3,33,5,23,21,0,0,2,37,20,41,0,25,75,0,0,9,60,30,0,2787851,737431,569832,90503,1156424,156909,814183,737431,0,0,67039,1304201,720671,1433371,0,894339,2630943,0,13699,308380,2130578,1072625,0,72,17,14,4,20,17,17,17,0,0,7,25,22,35,0,29,60,0,3,17,35,34,0,3
113,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200030,피부관리실,23126934,78,67,33,0,0,0,33,33,33,0,0,0,33,0,67,0,0,100,0,0,0,0,67,33,15417956,7708978,0,0,0,7708978,7708978,7708978,0,0,0,7708978,0,15417956,0,0,23126934,0,0,0,0,15417956,7708978,52,26,0,0,0,26,26,26,0,0,0,26,0,52,0,0,78,0,0,0,0,52,26,3
114,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200032,가전제품수리,2242074,16,46,54,0,0,0,0,46,0,54,0,0,54,46,0,0,100,0,0,0,100,0,0,0,1034803,1207271,0,0,0,0,1034803,0,1207271,0,0,1207271,1034803,0,0,1207271,0,0,0,1207271,0,0,0,8,8,0,0,0,0,8,0,8,0,0,8,8,0,0,8,0,0,0,8,0,0,0,1
115,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200037,노래방,146055144,2119,73,27,11,15,12,19,17,18,9,36,0,0,1,11,53,89,11,0,6,10,31,40,13,107123148,38931996,16663803,21927638,16873351,26990006,24668350,25851771,13080225,52258695,0,216438,1239214,15494946,76845851,109952900,13899232,487024,6941526,12697228,38549865,49501246,15675240,1492,627,280,258,293,293,368,414,213,598,0,4,48,347,1122,1433,496,38,269,283,504,639,195,21
116,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS200038,독서실,23369371,246,76,24,14,23,14,14,12,10,14,0,10,27,18,28,17,69,31,14,0,0,30,41,15,17776629,5592742,3172887,5364295,3172887,3172887,2893673,2343706,3249036,0,2267556,6345774,4306665,6574223,3875153,14679890,6574222,2893673,76149,0,6345774,8765630,3172887,170,76,26,60,25,26,33,43,33,0,33,60,43,77,33,153,75,43,8,0,50,102,25,3
117,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300001,슈퍼마켓,879364384,54505,78,22,12,18,15,18,15,13,9,3,16,26,25,25,6,54,46,1,10,24,24,26,14,687073953,192290431,106998380,158526780,135511525,158714423,127322845,114544675,77745756,23490448,142825444,223995152,217204060,218061996,53787284,325450320,279805596,3464543,60509971,147634990,146692927,159727108,87226378,40752,13753,7380,8104,8320,8580,8368,7636,6117,511,7260,12013,10676,18067,5978,27781,19776,992,6527,8865,11663,13442,6077,23
118,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300002,편의점,1754927126,307185,79,21,15,16,16,16,16,11,10,8,23,16,16,24,15,71,29,2,21,29,27,16,5,1381850428,373076698,266701206,279162027,271985669,280315464,283686062,192287451,180789247,131464741,396515099,272246893,281058816,417842919,255798658,1187683622,478771791,39224317,341739043,481710194,456847994,261856436,85077425,249255,57930,48269,50163,48759,51485,50579,29844,28086,19887,82482,50232,50665,65614,38305,209132,88100,13266,72156,90094,71784,38116,11819,27
119,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300003,컴퓨터및주변장치판매,66817488,1133,97,3,5,1,40,7,44,3,0,0,0,16,84,0,0,61,39,0,0,0,31,27,42,64731490,2085998,3277996,595999,26796131,4887195,29174169,2085998,0,0,0,10459788,56357700,0,0,4708395,3039597,0,0,0,2383997,2085998,3277996,1073,60,60,60,298,119,536,60,0,0,0,239,894,0,0,119,120,0,0,0,119,60,60,0
120,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300004,핸드폰,425761151,2948,87,13,2,51,13,1,20,0,13,0,57,14,27,3,0,18,82,0,1,1,81,4,14,371152928,54608223,8960495,218344754,54470840,3487910,85888929,936895,53671328,0,241944706,57544972,113053414,13218059,0,67178040,302946355,0,1770748,3012603,300527282,14695589,50118175,2422,526,584,525,645,334,334,72,454,0,255,775,1090,828,0,1116,1531,0,183,368,748,1012,335,6
121,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300007,육류판매,592280156,8161,64,36,6,31,9,8,10,28,8,0,6,28,26,35,5,50,50,0,1,6,32,43,18,380549278,211730878,37903627,184004586,51979101,48849483,57812481,163966251,47764627,0,34818731,164877932,156119511,205271566,31192416,266789302,263034350,97566,6681358,30292928,168692116,229719854,94339832,5668,2493,1000,1268,1155,1129,1116,1238,1255,0,921,1092,1411,4014,723,3580,3751,16,404,892,1920,2677,1422,9
122,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300009,청과상,30000000,1401,70,30,19,10,12,16,13,24,6,0,18,20,18,44,1,46,54,0,8,14,31,23,23,21053415,8946585,5543548,3110912,3733105,4639089,4026761,7132417,1814168,0,5304153,6008932,5310567,13068799,307549,11178679,12949915,108245,1949204,3336031,7493300,5646144,5595670,956,445,265,110,165,208,208,255,190,0,267,304,200,624,6,556,585,15,113,120,351,302,241,3
123,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300011,일반의류,25077766,380,93,7,1,73,5,3,11,6,1,0,1,7,9,83,1,9,91,0,2,2,7,9,81,23308094,1769672,281759,18268900,1244182,853962,2659291,1441385,328287,0,293492,1682710,2247451,20701932,152181,2332308,22560667,0,362387,504392,1613596,2234918,20177684,294,86,31,46,69,64,84,54,32,0,22,63,104,180,11,148,221,0,40,32,82,125,90,4
124,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300016,안경,180417055,1512,74,26,16,15,16,16,12,20,5,0,6,27,26,39,3,53,47,1,11,15,33,28,12,134312315,46104740,28612974,26831298,28007550,28612172,22248321,36518043,9586697,0,10254842,49027904,46149123,69445976,5539210,92416095,80504912,2492108,18453301,26324775,56438360,47996214,21216248,1156,356,258,222,200,247,229,285,71,0,93,382,389,609,39,714,766,38,272,273,449,301,147,9
125,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300018,의약품,822936927,71831,87,13,19,15,16,18,19,13,0,0,20,23,28,26,3,59,41,0,6,18,21,28,26,712920830,110016097,153189502,126779949,130188409,150088123,152674847,108172782,1843315,0,167336099,191067856,226689936,210267216,27575820,456836634,316448152,2508893,47853390,142634280,160301499,217336540,202650182,63321,8510,14119,11428,11306,13228,13240,8314,196,0,16759,16927,17895,18415,1835,38745,30237,505,7236,16914,16388,16243,11694,9
126,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300020,서적,108243637,9499,88,12,21,17,18,19,14,7,5,0,27,20,32,20,2,47,54,16,5,9,36,27,9,95160195,13083442,22261457,18402328,18912334,19979703,15604373,7230719,5852723,0,28913222,21690693,34426111,21640989,1572622,38457384,44314113,12912145,3692334,7073890,29372213,22509510,7211405,8289,1210,1679,1726,1561,1839,1484,667,543,0,3097,1688,2604,2009,101,3569,4986,2268,472,675,2808,1861,470,3
127,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300021,문구,141025844,6881,99,2,14,28,17,24,15,1,0,0,21,42,26,11,0,59,42,5,13,28,31,19,4,138966315,2059529,20306088,38951556,24511167,33759771,21437733,1461751,597778,0,30147714,58788613,36185633,15712219,191665,27965438,19814983,2229783,6384021,13379806,14860912,9252523,1673377,6617,264,1209,1202,1367,1392,1447,162,102,0,1334,1955,2158,1411,23,2696,2786,1012,810,1385,1398,666,209,7
128,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300022,화장품,46258049,313,67,33,5,18,11,11,22,29,5,16,1,15,25,18,25,55,45,0,2,12,30,28,28,30951834,15306215,2339440,8410125,4919082,4947847,10335340,13232338,2073877,7468241,389972,7009292,11340623,8465785,11584136,22930251,19016997,0,968825,4949399,12751536,11672630,11604859,209,104,17,56,44,33,59,75,29,91,6,18,48,61,89,239,64,0,13,52,101,79,60,3
129,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300024,운동/경기용품,4000000,45,86,14,28,25,16,4,13,14,0,0,3,45,38,14,0,88,12,0,3,8,56,30,3,3423987,576013,1101821,1009433,642982,164001,505750,576013,0,0,126974,1807209,1499704,566113,0,3161403,439472,0,104626,279473,2030557,1094222,91996,43,2,10,13,5,6,9,2,0,0,4,16,15,10,0,36,3,0,2,3,19,14,3,2
130,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300025,자전거 및 기타운송장비,422560166,1574,56,44,6,5,5,3,37,44,0,0,0,17,31,52,0,89,12,0,4,17,76,3,0,234911891,187648275,26071996,19510653,21400873,12564646,155363723,187648275,0,0,0,73079674,130360509,219119983,0,373825909,48734257,435120,17994304,69967186,321157553,12012994,993009,1000,574,124,164,316,204,192,574,0,0,0,507,435,632,0,1263,311,28,140,591,594,181,40,3
131,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300028,화초,1652533181,7427,80,20,31,12,11,13,12,11,9,9,15,12,41,11,13,70,30,0,2,9,15,55,19,1317665861,334867320,506445602,203588116,185704873,218115986,203811284,180325113,154542207,150605006,243282309,191366877,675867108,173874285,217537596,996920199,422709660,0,29742399,125790147,212399725,782269367,269428224,4783,2644,815,845,1053,882,1188,1219,1425,212,949,1502,2586,1830,348,2983,3131,0,200,885,1107,2569,1357,16
132,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300029,애완동물,31152772,1045,70,30,11,15,15,14,15,16,14,0,7,22,24,45,2,44,56,0,11,13,25,35,16,21668465,9484307,3346507,4504066,4593974,4422763,4801155,4989210,4495097,0,2294927,6915655,7348568,13959633,633989,13721191,17431581,136448,3283747,4157608,7683617,10867267,5024085,736,309,117,149,148,148,174,159,150,0,80,222,251,475,17,459,586,16,169,111,242,320,187,3
133,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300033,철물점,140285426,2843,87,13,13,23,14,18,19,9,4,0,29,25,26,18,2,83,17,0,1,5,31,44,19,122268667,18016759,18345361,32692652,19944797,24555267,26730590,12804336,5212423,0,40527779,34743487,36813330,25739855,2460975,56368048,11194807,7032,875435,3573790,20727765,29517639,12861196,2255,588,401,487,461,436,470,444,144,0,1005,697,664,470,7,1256,431,7,77,183,527,551,344,6
134,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300035,인테리어,28535789,476,79,21,5,11,8,35,19,20,2,0,47,15,27,11,0,92,8,0,1,4,45,47,4,22511596,6024193,1514217,3072053,2292164,10097223,5535939,5583783,440410,0,13494272,4280867,7668888,3091762,0,17765756,1568442,0,109057,738076,8718480,9030933,737656,367,109,40,56,43,155,73,79,30,0,115,127,101,133,0,233,102,0,9,54,93,148,29,11
135,2018,3,A,골목상권,2111089,상일여고(상일초등학교),CS300042,주유소,47341701,922,58,42,17,11,5,11,14,23,19,2,27,22,22,21,7,73,28,0,4,18,26,33,18,27597188,19744513,8219927,5049978,2285913,5285022,6756348,10768650,8975863,690843,12528224,10293462,10398452,10149329,3281391,23208787,8809531,0,1411998,5655215,8390098,10703318,5857689,539,383,166,97,55,97,124,189,194,5,243,203,217,189,65,489,180,0,32,129,184,207,115,1
136,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100001,한식음식점,4366886816,124208,80,20,16,15,15,17,17,12,8,1,4,34,7,42,14,70,30,1,8,24,31,25,12,3483043542,883843274,682810872,657755989,665545660,743134000,733797021,543147262,340696012,39985714,154888503,1470703546,291266295,1819413201,590629557,2022611026,865389594,16587865,234752037,683834747,887040759,726948433,338836796,104917,19291,21020,19568,20706,21690,21933,11575,7716,1337,2439,61353,9079,39753,10247,65010,30055,1472,11375,26049,26180,20398,9579,136
137,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100002,중식음식점,636835495,17938,77,23,14,15,15,17,17,13,10,1,1,38,8,43,10,70,30,1,10,28,33,20,9,489273898,147561597,90014512,94283315,92761591,106031793,106182687,83777881,63783716,4648713,7651447,240364211,52321431,270915035,60934658,280831450,119422751,2387420,40793622,110405379,130818274,78041600,37807913,13750,4188,2727,2523,2732,2895,2873,2307,1881,58,26,8563,2080,6430,781,8895,4078,155,1620,3649,4069,2369,1114,21
138,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,250788310,8568,88,12,18,18,16,19,17,9,2,4,0,34,3,37,22,66,34,3,16,29,29,17,6,221766866,29021444,46046072,45717622,40993017,46807553,42202602,22954713,6066731,9541635,595733,84251776,8415576,93852547,54131043,118150093,59883752,5645078,29187684,51242532,50692362,31013019,10253175,7947,621,1681,1524,1546,1646,1550,518,103,133,32,4321,455,2799,828,3701,3141,632,1466,1894,1648,941,259,15
139,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100004,양식음식점,205861158,6797,87,13,17,16,20,16,18,6,8,5,1,48,6,21,19,58,42,1,15,36,27,17,4,178624424,27236734,35165281,32783215,40494123,32274351,37907454,11715764,15520970,10327413,2465072,99326424,11326513,43656538,38759198,84939582,60748164,1018372,21703919,52294287,39446478,25413632,5811057,5618,1179,983,1086,1189,1140,1220,499,680,189,92,3243,603,1838,832,3059,2486,84,1023,1953,1331,927,231,12
140,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100005,제과점,281494293,36544,79,21,17,16,15,16,16,11,9,0,23,22,21,27,7,51,49,1,12,27,32,19,8,223345426,58148867,47276491,44204144,42251256,44393215,45220320,31893516,26255351,0,65097264,62372027,58934499,75770471,19320032,115073048,110359244,1752932,27767888,61767200,72494207,43082697,18567370,29783,6761,6447,5705,5814,5891,5926,3678,3083,0,10094,8973,7005,8285,2187,17712,15027,269,4907,9770,9956,5545,2292,9
141,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100006,패스트푸드점,451862158,47106,79,21,14,15,16,16,18,12,9,1,9,43,15,26,7,58,42,3,21,36,25,12,3,355151799,96710359,64984857,66299641,70289227,73628331,79949743,56171686,40538673,2042938,40376875,194432874,68204086,115137097,31668288,220859082,160284964,12006108,79885860,138179591,95226848,45256586,10589059,38601,8505,7386,7224,7709,8192,8090,4544,3961,89,10321,16873,7727,9365,2731,27561,16041,1872,9144,15993,10713,4617,1273,20
142,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100007,치킨전문점,285922060,11724,67,33,11,13,13,15,16,18,15,5,0,4,9,50,33,58,42,4,18,17,37,21,5,191761429,94160631,30782586,37785421,36172084,41527091,45494247,50494052,43666579,12938785,190,11160015,25479750,142417016,93926304,149779189,109256246,9783636,45835583,43479360,94687894,53648925,11600038,8044,3680,1323,1595,1547,1701,1878,2006,1674,443,2,450,1291,5935,3603,5877,5115,896,1884,1666,3791,2304,447,21
143,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100008,분식전문점,448021113,39040,82,18,17,16,14,18,16,11,7,0,17,35,16,27,4,46,54,3,18,31,31,14,4,367921536,80099577,76367888,73336857,64690342,81557879,71968570,47547300,32552277,773230,76253235,158610320,73636346,118982075,19765907,153164645,176776600,10536331,58771398,102301867,101275142,44706171,12350337,31941,7099,6591,5650,6368,6696,6636,4266,2833,28,7817,12900,7039,9821,1435,16111,18702,1336,6592,11167,10035,4331,1354,24
144,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100009,호프-간이주점,2055083908,44192,80,20,14,16,16,17,17,14,6,15,0,0,0,36,49,78,23,0,14,22,35,23,7,1648647535,406436373,294943893,332706003,332062750,346025602,342909287,293687567,112748806,297423016,0,170926,9213615,738741895,1009534456,1286074749,372702610,5578748,224150821,359861440,573819607,376191945,119174806,34681,9511,6604,6916,6679,7089,7393,6646,2865,7749,0,13,248,14920,21262,27808,10298,221,6600,7798,12151,8616,2738,37
145,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS100010,커피-음료,885694923,90802,81,19,15,16,16,17,17,10,9,0,16,41,22,19,2,54,46,1,20,42,24,11,3,716349288,169345635,136421158,137622937,145511100,149490338,147303755,86391138,82954497,0,144382715,360410727,196577268,168655059,15669154,345818374,295803684,3999879,125691003,266333366,156475118,71658117,17464583,75150,15652,14536,14400,15195,15550,15469,8206,7446,0,19876,32317,20513,16713,1383,37292,34217,554,15674,30827,16012,6717,1730,21
146,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200001,일반교습학원,219771626,926,88,12,27,21,15,15,11,11,1,0,0,7,32,57,5,41,59,0,0,3,72,25,1,193354339,26417287,59754968,45706071,32215449,32085216,23592635,24099080,2318207,0,0,14886385,70527921,124248864,10108456,88723968,127379804,0,0,5875687,154470786,53418881,2338417,811,115,238,201,131,131,110,104,11,0,0,59,315,511,41,392,523,0,0,30,623,252,11,14
147,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200002,외국어학원,339224088,964,89,11,21,15,16,17,20,5,6,0,1,26,34,35,5,65,36,0,0,27,57,16,0,302186300,37037788,72334379,52348361,53350379,56195642,67957539,17801348,19236440,0,1945957,86765809,115531793,118992023,15988506,218673826,120550262,0,0,91146689,193400803,54676596,0,848,116,219,137,179,136,177,85,31,0,8,107,347,445,57,504,460,0,0,139,636,189,0,10
148,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200003,예술학원,51500225,368,100,0,36,16,15,15,19,0,0,0,0,11,37,51,1,20,80,0,0,28,60,10,2,51500225,0,18483651,8093270,7911771,7444986,9566547,0,0,0,0,5729365,18982563,26350600,437697,10269963,41230262,0,0,14386587,30905083,5103204,1105351,368,0,128,54,61,59,66,0,0,0,0,36,134,197,1,63,305,0,0,114,229,17,9,9
149,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200005,스포츠 강습,106050385,324,100,0,25,35,22,10,8,0,0,0,0,22,15,56,7,38,63,0,2,17,59,20,1,105584447,465938,26525528,36768040,22902242,10873210,8515427,465938,0,0,466667,23486882,16162131,58923777,7010928,39733952,66316433,285513,2386050,18101199,62514355,21307897,1455371,320,4,65,72,62,35,86,4,0,0,2,54,63,180,25,112,212,8,5,41,221,40,9,10
150,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200006,일반의원,817828967,68180,85,15,23,13,15,16,18,15,0,0,24,30,31,14,0,55,45,1,7,16,27,27,23,693804197,124024770,188588578,107243788,122859761,131860730,143251340,124024770,0,0,199509609,245845223,256111799,116362336,0,424980987,351500993,6250179,51068200,122830212,209256001,212134467,174942922,59397,8783,16178,9506,10330,11318,12065,8783,0,0,16174,18535,22742,10729,0,35284,30809,837,4295,12041,18730,16104,14085,9
151,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200007,치과의원,712360345,6015,96,4,16,12,24,17,28,4,0,0,11,38,29,21,0,63,37,0,11,14,14,34,26,685080041,27280304,113418555,84856724,168435388,117823750,200545624,27280304,0,0,80475647,272064917,209214207,150605574,0,446350063,259736960,2056234,79707875,98156981,99454620,241041688,185669625,5784,231,1520,961,1023,1069,1211,231,0,0,956,1618,2433,1008,0,3732,2260,45,722,1350,1057,1562,1257,6
152,2018,4,A,골목상권,2111089,상일여고(상일초등학교),CS200008,한의원,287761905,13699,91,9,27,16,14,19,15,9,0,0,13,32,30,26,0,47,53,0,6,18,18,31,27,261943375,25818530,77513919,45759095,41497507,55154077,42018777,25818530,0,0,38010029,90828092,85105207,73818577,0,134260624,150819678,408732,16405103,50194092,52077837,88171223,77823314,12278,1421,3140,2009,2362,2127,2640,1421,0,0,1796,5218,4045,2640,0,6989,6609,84,565,2902,3248,4030,2768,12
